timestamp_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_kpa,accel_lp_x_g,accel_lp_y_g,accel_lp_z_g
864822,-19.613000,19.415000,19.369000,7.380000,-1.640000,8.720000,101.810,-20.078000,20.076000,-13.522000
864832,-19.378000,8.533000,19.613000,6.450000,-0.530000,8.720000,101.810,-17.321000,20.076000,-20.078000
864842,-19.613000,-13.939000,19.524000,4.440000,0.300000,8.720000,101.810,0.098000,20.076000,-20.078000
864852,-19.613000,-19.613000,19.595000,2.160000,0.110000,8.720000,101.810,8.676000,20.076000,-20.078000
864862,-19.608000,-19.599000,19.613000,1.000000,-0.570000,5.970000,101.810,11.323000,20.076000,-19.742000
864872,-19.613000,-19.455000,19.612000,0.520000,-0.750000,2.740000,101.810,13.818000,20.076000,-16.909000
864882,-19.613000,-19.613000,19.612000,-0.630000,0.110000,-0.690000,101.810,15.634000,20.076000,-15.007000
864892,-19.613000,-19.613000,19.613000,-2.200000,1.290000,-5.060000,101.810,16.066000,20.076000,-13.791000
864902,-19.613000,-18.524000,19.613000,-2.960000,1.780000,-8.720000,101.810,14.397000,20.076000,-13.490000
864912,-19.613000,-4.814000,19.613000,-2.870000,1.680000,-8.720000,101.810,7.036000,20.076000,-15.549000
864924,-19.613000,14.032000,19.613000,-2.930000,1.970000,-8.720000,101.810,-6.909000,20.076000,-17.897000
864934,-19.613000,19.613000,19.613000,-3.630000,2.660000,-8.720000,101.810,-20.078000,20.076000,-19.230000
864944,-19.613000,19.613000,19.613000,-4.410000,2.860000,-8.720000,101.810,-20.078000,20.076000,-20.078000
864954,-17.628000,19.469000,19.527000,-4.770000,1.800000,-8.720000,101.810,-20.078000,20.076000,-20.078000
864964,-1.463000,19.613000,15.074000,-4.520000,-0.140000,-8.720000,101.810,-20.078000,8.816000,-16.188000
864974,19.613000,19.613000,1.245000,-4.850000,-2.180000,-8.720000,101.810,-20.078000,-8.720000,-9.178000
864994,19.252000,19.613000,-19.613000,-4.510000,-2.460000,-6.750000,101.810,-20.078000,-20.078000,12.095000
865004,19.584000,19.613000,-19.449000,-1.420000,-0.800000,2.500000,101.810,-20.078000,-20.078000,20.076000
865014,19.613000,19.613000,-18.467000,2.010000,-0.450000,8.720000,101.810,-20.078000,-20.078000,17.544000
865025,18.336000,19.613000,-9.434000,4.960000,-1.490000,8.720000,101.810,-20.078000,-20.078000,11.460000
865035,5.542000,19.613000,-0.237000,6.830000,-2.200000,8.720000,101.810,-20.078000,-13.433000,5.389000
865045,-12.330000,19.613000,9.103000,7.800000,-2.040000,8.720000,101.810,-20.078000,-0.737000,-1.365000
865055,-19.613000,19.613000,19.613000,8.320000,-1.400000,8.720000,101.810,-20.078000,16.632000,-12.397000
865065,-19.613000,19.557000,19.613000,7.810000,-0.660000,8.720000,101.810,-20.078000,20.076000,-20.078000
865075,-19.431000,2.136000,19.437000,4.730000,0.830000,8.720000,101.810,-20.078000,20.076000,-20.078000
865085,-19.613000,-19.613000,19.597000,-0.860000,0.930000,8.720000,101.810,3.169000,20.076000,-20.078000
865095,-19.613000,-19.613000,19.613000,-3.740000,-0.370000,8.720000,101.810,12.612000,20.076000,-19.755000
865105,-19.609000,-19.140000,18.610000,-2.820000,-1.270000,5.580000,101.810,8.264000,20.076000,-13.402000
865115,-19.613000,-19.613000,14.048000,-1.490000,-0.430000,3.500000,101.810,9.759000,20.076000,-8.607000
865126,-19.613000,-19.613000,11.708000,-2.290000,1.720000,0.080000,101.810,12.875000,20.076000,-6.828000
865136,-19.613000,-19.604000,12.354000,-3.320000,3.050000,-5.100000,101.810,13.333000,20.076000,-5.382000
865146,-19.613000,-16.598000,14.971000,-2.450000,2.770000,-8.720000,101.810,11.399000,20.076000,-6.394000
865156,-19.613000,-0.118000,17.260000,-1.730000,1.930000,-8.720000,101.810,4.674000,20.076000,-11.161000
865166,-19.613000,16.272000,18.148000,-2.010000,1.550000,-8.720000,101.810,-7.970000,20.076000,-14.230000
865176,-19.613000,19.613000,18.629000,-2.490000,1.510000,-8.720000,101.810,-20.078000,20.076000,-14.921000
865186,-19.613000,19.570000,17.033000,-3.010000,1.100000,-8.720000,101.810,-20.078000,20.076000,-15.110000
865196,-15.444000,19.515000,10.992000,-3.750000,0.610000,-8.720000,101.810,-20.078000,20.076000,-13.252000
865206,3.479000,19.613000,2.346000,-4.970000,0.630000,-8.720000,101.810,-20.078000,8.571000,-8.061000
865216,19.613000,19.613000,-6.141000,-6.550000,1.630000,-8.720000,101.810,-20.078000,-8.252000,-1.897000
865227,19.613000,19.610000,-16.547000,-5.750000,1.820000,-8.720000,101.810,-20.078000,-20.078000,2.220000
865237,19.275000,19.613000,-19.613000,-1.430000,0.450000,-6.160000,101.810,-20.078000,-20.078000,10.465000
865247,19.613000,19.613000,-19.251000,2.570000,-0.560000,3.750000,101.810,-20.078000,-20.078000,8.549000
865257,19.613000,19.613000,-11.579000,4.650000,-1.060000,8.720000,101.810,-20.078000,-20.078000,3.823000
865267,16.167000,19.613000,-0.528000,5.840000,-1.500000,8.720000,101.810,-20.078000,-12.286000,-0.938000
865277,0.184000,19.613000,5.089000,6.280000,-1.580000,8.720000,101.810,-20.078000,2.294000,-5.583000
865287,-16.135000,19.613000,11.165000,6.350000,-1.200000,8.720000,101.810,-20.078000,19.404000,-11.904000
865297,-19.613000,19.613000,19.090000,6.230000,-0.590000,8.720000,101.810,-20.078000,20.076000,-17.183000
865307,-19.539000,17.408000,19.613000,5.750000,-0.180000,8.720000,101.810,-16.929000,20.076000,-20.078000
865317,-19.508000,-5.706000,19.510000,4.150000,0.340000,8.720000,101.810,3.735000,20.076000,-20.078000
865330,-19.613000,-19.613000,19.586000,1.090000,-0.260000,8.720000,101.810,13.880000,20.076000,-19.632000
865340,-19.613000,-19.613000,19.613000,-1.190000,-1.510000,8.490000,101.810,11.916000,20.076000,-15.137000
865350,-19.610000,-19.276000,18.085000,-2.000000,-1.660000,4.270000,101.810,12.402000,20.076000,-8.617000
865360,-19.613000,-19.613000,11.955000,-2.270000,-0.500000,1.430000,101.810,14.816000,20.076000,-5.044000
865370,-19.613000,-19.613000,9.863000,-2.600000,1.320000,-2.050000,101.810,14.943000,20.076000,-4.245000
865380,-19.613000,-19.606000,10.492000,-3.010000,2.390000,-6.530000,101.810,13.429000,20.076000,-4.556000
865390,-19.613000,-16.375000,11.879000,-2.340000,2.250000,-8.720000,101.810,7.254000,20.076000,-7.757000
865400,-19.613000,0.105000,13.114000,-1.650000,1.950000,-8.720000,101.810,-4.879000,20.076000,-11.142000
865410,-19.613000,17.132000,15.771000,-1.920000,2.410000,-8.720000,101.810,-20.078000,20.076000,-13.951000
865420,-19.613000,19.613000,19.017000,-2.500000,2.810000,-8.720000,101.810,-20.078000,20.076000,-16.581000
865430,-18.173000,19.486000,19.613000,-3.050000,2.190000,-8.720000,101.800,-20.078000,17.188000,-17.112000
865440,-0.588000,19.529000,14.028000,-3.370000,0.600000,-8.720000,101.800,-20.078000,-3.284000,-11.529000
865450,19.613000,19.613000,1.610000,-4.040000,-0.870000,-8.720000,101.800,-20.078000,-20.078000,-5.159000
865460,19.613000,19.613000,-12.803000,-5.650000,-1.190000,-8.720000,101.800,-20.078000,-20.078000,2.774000
865470,19.217000,19.610000,-19.613000,-5.010000,-0.900000,-7.660000,101.800,-20.078000,-20.078000,10.392000
865480,19.611000,19.613000,-19.613000,-1.630000,-1.080000,0.170000,101.800,-20.078000,-20.078000,13.713000
865490,19.613000,19.613000,-19.383000,2.020000,-1.510000,6.980000,101.800,-20.078000,-20.078000,12.056000
865500,19.606000,19.613000,-15.777000,4.510000,-1.770000,8.720000,101.800,-20.078000,-20.078000,11.103000
865510,16.082000,19.613000,-6.915000,6.390000,-1.610000,8.720000,101.800,-20.078000,-15.664000,6.830000
865520,-0.922000,19.613000,3.458000,7.980000,-1.350000,8.720000,101.800,-20.078000,-0.977000,-1.752000
865540,-18.732000,19.613000,15.718000,8.720000,-1.180000,8.720000,101.800,-20.078000,20.076000,-20.078000
865550,-19.613000,19.613000,19.613000,8.720000,-0.720000,8.720000,101.800,-13.232000,20.076000,-20.078000
865560,-19.375000,9.688000,19.613000,7.150000,0.570000,8.720000,101.800,5.840000,20.076000,-20.078000
865570,-19.561000,-19.080000,19.508000,2.480000,1.000000,8.720000,101.800,11.228000,20.076000,-20.078000
865580,-19.613000,-19.613000,19.613000,-0.690000,-0.760000,8.720000,101.800,9.963000,20.076000,-17.784000
865590,-19.610000,-19.155000,19.613000,-1.460000,-1.850000,5.550000,101.800,12.377000,20.076000,-12.083000
865600,-19.612000,-19.544000,19.571000,-1.990000,-0.840000,2.560000,101.800,13.924000,20.076000,-8.931000
865610,-19.613000,-19.613000,17.951000,-2.850000,1.210000,-0.490000,101.800,14.142000,20.076000,-7.446000
865620,-19.613000,-19.607000,15.625000,-3.700000,2.710000,-4.950000,101.800,11.034000,20.076000,-7.610000
865630,-19.613000,-18.854000,14.411000,-3.380000,2.700000,-8.720000,101.800,2.379000,20.076000,-9.632000
865643,-19.613000,14.553000,14.794000,-1.910000,2.310000,-8.720000,101.800,-12.884000,20.076000,-12.085000
865653,-19.613000,19.613000,18.398000,-2.450000,3.250000,-8.720000,101.800,-20.078000,20.076000,-14.946000
865663,-19.613000,19.612000,19.613000,-3.310000,3.410000,-8.720000,101.800,-20.078000,20.076000,-17.463000
865673,-18.841000,19.473000,19.336000,-4.170000,2.480000,-8.720000,101.800,-20.078000,20.076000,-18.335000
865683,-4.819000,19.613000,15.594000,-4.510000,1.140000,-8.720000,101.800,-20.078000,6.134000,-13.406000
865693,19.613000,19.613000,2.510000,-4.440000,-0.630000,-8.720000,101.800,-20.078000,-6.696000,-8.992000
865703,19.613000,19.609000,-17.622000,-4.210000,-1.760000,-8.720000,101.800,-20.078000,-20.078000,2.776000
865713,19.187000,19.613000,-19.613000,-2.310000,-0.460000,-5.110000,101.800,-20.078000,-20.078000,11.426000
865723,19.576000,19.613000,-16.449000,0.470000,1.090000,5.600000,101.800,-20.078000,-20.078000,7.737000
865744,13.213000,19.613000,3.034000,5.000000,-1.560000,8.720000,101.800,-20.078000,-12.676000,-0.840000
865754,-4.560000,19.613000,7.889000,6.710000,-2.620000,8.720000,101.800,-20.078000,-1.813000,-4.571000
865764,-17.241000,19.613000,12.517000,7.850000,-2.840000,8.720000,101.800,-20.078000,6.965000,-8.764000
865774,-19.613000,19.613000,18.759000,8.720000,-2.370000,8.720000,101.800,-20.078000,16.475000,-15.156000
865784,-19.571000,19.613000,19.613000,8.720000,-0.750000,8.720000,101.800,-20.078000,20.076000,-20.078000
865794,-19.543000,10.916000,19.542000,6.480000,1.990000,8.720000,101.800,-20.078000,20.076000,-20.078000
865804,-19.613000,-19.613000,19.581000,-0.670000,1.820000,8.720000,101.800,-2.754000,20.076000,-20.078000
865814,-19.613000,-19.613000,19.613000,-4.100000,-1.720000,8.720000,101.800,7.603000,20.076000,-17.718000
865824,-19.612000,-19.044000,16.106000,-1.550000,-4.690000,3.670000,101.800,2.460000,20.076000,-12.509000
865834,-19.613000,-19.573000,6.401000,1.510000,-4.760000,1.980000,101.800,7.213000,20.076000,-4.627000
865845,-19.613000,-19.613000,5.700000,0.600000,-1.330000,0.160000,101.800,11.497000,20.076000,-3.303000
865855,-19.613000,-19.604000,9.141000,-1.970000,1.870000,-3.300000,101.800,13.360000,20.076000,-3.426000
865865,-19.613000,-19.487000,11.454000,-1.470000,2.240000,-7.610000,101.800,13.421000,20.076000,-4.066000
865875,-19.613000,-12.522000,12.259000,0.090000,0.990000,-8.720000,101.800,10.193000,20.076000,-7.134000
865885,-19.613000,2.923000,12.085000,0.420000,0.300000,-8.720000,101.800,1.132000,20.076000,-9.919000
865895,-19.613000,14.895000,12.870000,-0.160000,1.010000,-8.720000,101.800,-11.340000,20.076000,-11.468000
865905,-19.613000,19.613000,15.487000,-1.260000,2.610000,-8.720000,101.800,-20.078000,20.076000,-13.821000
865915,-19.613000,19.613000,18.900000,-2.460000,4.140000,-8.720000,101.800,-20.078000,20.076000,-16.906000
865925,-19.517000,19.513000,19.613000,-3.480000,4.670000,-8.720000,101.800,-20.078000,20.076000,-19.541000
865935,-14.507000,19.613000,19.597000,-4.500000,3.580000,-8.720000,101.800,-20.078000,16.335000,-20.078000
865947,-0.087000,19.613000,19.225000,-5.240000,1.380000,-8.720000,101.800,-20.078000,6.379000,-19.745000
865957,19.613000,19.611000,10.379000,-5.470000,-1.260000,-8.720000,101.800,-20.078000,-8.561000,-14.115000
865967,19.613000,19.613000,-10.087000,-4.830000,-3.030000,-8.720000,101.800,-20.078000,-20.078000,-6.654000
865977,19.285000,19.613000,-19.613000,-3.070000,-2.010000,-5.030000,101.800,-20.078000,-20.078000,6.296000
865987,19.576000,19.613000,-16.175000,-0.450000,0.250000,5.530000,101.800,-20.078000,-20.078000,9.826000
865997,19.613000,19.613000,-4.175000,1.890000,-0.070000,8.720000,101.800,-20.078000,-20.078000,3.137000
866007,14.958000,19.613000,1.520000,4.250000,-2.260000,8.720000,101.800,-20.078000,-20.078000,0.948000
866017,-1.164000,19.613000,4.083000,5.960000,-3.500000,8.720000,101.800,-20.078000,-8.691000,-1.171000
866027,-14.126000,19.613000,6.870000,6.940000,-3.450000,8.720000,101.800,-20.078000,3.634000,-4.232000
866037,-19.613000,19.613000,13.045000,8.090000,-2.700000,8.720000,101.800,-20.078000,11.576000,-7.213000
866048,-19.613000,19.613000,19.613000,8.710000,-1.140000,8.720000,101.800,-20.078000,20.076000,-17.522000
866058,-19.520000,14.877000,19.613000,7.060000,0.690000,8.720000,101.800,-20.078000,20.076000,-20.078000
866068,-19.612000,-16.834000,19.479000,1.720000,1.110000,8.720000,101.800,-10.093000,20.076000,-20.078000
866078,-19.613000,-19.613000,19.613000,-1.890000,-1.010000,8.720000,101.800,7.517000,20.076000,-17.416000
866088,-19.612000,-19.144000,19.217000,-0.780000,-2.270000,4.840000,101.800,6.588000,20.076000,-12.833000
866098,-19.613000,-19.481000,16.296000,0.900000,-2.100000,2.070000,101.800,5.495000,20.076000,-10.054000
866108,-19.613000,-19.613000,16.164000,0.410000,-0.630000,-0.610000,101.800,11.634000,20.076000,-8.404000
866118,-19.613000,-19.609000,17.138000,-1.370000,0.930000,-4.740000,101.800,13.429000,20.076000,-8.617000
866128,-19.613000,-19.130000,17.814000,-1.680000,1.350000,-8.720000,101.800,12.551000,20.076000,-8.843000
866138,-19.613000,-8.265000,17.791000,-1.070000,0.720000,-8.720000,101.800,8.757000,20.076000,-11.304000
866149,-19.613000,10.781000,17.620000,-0.900000,0.450000,-8.720000,101.800,-2.061000,20.076000,-13.759000
866159,-19.613000,19.613000,19.134000,-1.580000,1.190000,-8.720000,101.800,-17.031000,20.076000,-15.610000
866169,-19.613000,19.613000,19.613000,-2.870000,2.200000,-8.720000,101.800,-20.078000,20.076000,-17.894000
866179,-19.582000,19.421000,19.607000,-4.530000,2.830000,-8.720000,101.800,-20.078000,20.076000,-20.078000
866189,-16.531000,19.613000,19.599000,-6.380000,2.230000,-8.720000,101.800,-20.078000,17.882000,-20.078000
866199,-2.569000,19.613000,17.464000,-7.690000,0.330000,-8.720000,101.800,-20.078000,9.627000,-18.340000
866209,18.890000,19.609000,3.613000,-7.880000,-2.040000,-8.720000,101.800,-20.078000,-2.384000,-11.029000
866219,19.613000,19.613000,-17.025000,-6.300000,-3.220000,-8.720000,101.800,-20.078000,-16.201000,-1.068000
866229,19.287000,19.613000,-19.613000,-2.870000,-2.080000,-6.250000,101.800,-20.078000,-20.078000,10.784000
866239,19.554000,19.613000,-18.808000,0.890000,0.000000,4.050000,101.800,-20.078000,-20.078000,15.605000
866250,19.613000,19.613000,-10.200000,3.640000,0.120000,8.720000,101.800,-20.078000,-20.078000,8.424000
866260,16.680000,19.613000,-1.106000,5.720000,-1.340000,8.720000,101.800,-20.078000,-20.078000,3.473000
866270,0.204000,19.613000,3.541000,6.850000,-2.030000,8.720000,101.800,-20.078000,-11.375000,0.330000
866280,-15.380000,19.613000,8.704000,7.380000,-1.840000,8.720000,101.800,-20.078000,15.130000,-9.103000
866290,-19.613000,19.613000,17.418000,7.940000,-1.220000,8.720000,101.800,-20.078000,20.076000,-18.242000
866300,-19.613000,19.613000,19.613000,7.960000,-0.380000,8.720000,101.800,-20.078000,20.076000,-20.078000
866310,-19.501000,4.355000,19.572000,6.230000,0.600000,8.720000,101.800,-4.394000,20.076000,-20.078000
866320,-19.613000,-19.613000,19.547000,1.780000,-0.070000,8.720000,101.800,13.997000,20.076000,-19.407000
866330,-19.613000,-19.613000,19.613000,-0.620000,-1.420000,8.720000,101.800,12.240000,20.076000,-16.107000
866340,-19.611000,-19.099000,19.613000,-0.760000,-1.370000,4.050000,101.800,11.777000,20.076000,-11.644000
866352,-19.613000,-19.613000,19.094000,-1.020000,-0.260000,1.510000,101.800,16.470000,20.076000,-8.948000
866362,-19.613000,-19.613000,18.932000,-1.750000,1.210000,-1.920000,101.800,16.284000,20.076000,-9.220000
866372,-19.613000,-19.603000,18.328000,-2.590000,1.790000,-6.520000,101.800,15.098000,20.076000,-8.794000
866382,-19.613000,-17.074000,15.671000,-2.330000,1.160000,-8.720000,101.800,8.941000,20.076000,-9.906000
866392,-19.613000,-0.949000,13.270000,-1.830000,0.740000,-8.720000,101.800,-4.362000,20.076000,-12.017000
866402,-19.613000,15.592000,13.846000,-2.310000,1.740000,-8.720000,101.800,-18.588000,20.076000,-13.926000
866422,-18.453000,19.503000,19.613000,-5.620000,3.460000,-8.720000,101.800,-20.078000,14.877000,-18.877000
866432,-18.453000,19.503000,19.613000,-5.620000,3.460000,-8.720000,101.800,-20.078000,6.281000,-15.698000
866442,-10.813000,19.613000,19.340000,-6.530000,1.900000,-8.720000,101.800,-20.078000,-4.404000,-9.754000
866463,19.613000,19.610000,-5.897000,-6.210000,-1.700000,-8.720000,101.800,-20.078000,-20.078000,-0.348000
866473,19.613000,19.613000,-19.613000,-3.690000,-1.520000,-8.720000,101.800,-20.078000,-20.078000,10.125000
866483,19.340000,19.613000,-18.617000,-0.120000,-0.320000,2.040000,101.800,-20.078000,-20.078000,6.299000
866493,19.613000,19.613000,-7.021000,2.830000,-0.530000,8.720000,101.800,-20.078000,-20.078000,2.289000
866503,15.900000,19.613000,0.340000,5.450000,-2.240000,8.720000,101.800,-20.078000,-12.595000,0.240000
866513,1.347000,19.613000,2.904000,6.960000,-2.900000,8.720000,101.800,-20.078000,-2.566000,-2.208000
866523,-11.988000,19.613000,7.425000,7.420000,-2.220000,8.720000,101.800,-20.078000,7.213000,-6.955000
866533,-19.613000,19.613000,13.284000,7.620000,-1.640000,8.720000,101.800,-20.078000,15.576000,-11.781000
866543,-19.613000,19.613000,18.928000,8.170000,-1.540000,8.720000,101.800,-20.078000,20.076000,-19.514000
866553,-19.456000,19.570000,19.613000,8.720000,-0.630000,8.720000,101.800,-20.078000,20.076000,-20.078000
866565,-19.613000,-2.078000,19.548000,6.160000,0.120000,8.720000,101.800,-7.299000,20.076000,-20.078000
866575,-19.613000,-19.613000,19.586000,1.010000,-2.000000,8.720000,101.800,20.076000,20.076000,-12.598000
866585,-19.610000,-19.613000,19.300000,0.410000,-3.920000,5.230000,101.800,20.076000,20.076000,-10.453000
866595,-19.613000,-11.419000,13.330000,3.080000,-5.790000,-0.450000,101.800,10.487000,20.076000,-9.127000
866605,-19.613000,-5.197000,8.833000,5.430000,-6.040000,-0.120000,101.800,5.823000,20.076000,-9.183000
866615,-19.613000,-6.358000,13.382000,5.140000,-3.790000,1.450000,101.800,6.887000,20.076000,-14.764000
866625,-19.613000,-11.269000,18.006000,2.590000,-1.340000,2.290000,101.800,11.186000,20.076000,-18.357000
866635,-19.613000,-12.557000,17.274000,0.370000,-0.250000,1.920000,101.800,12.210000,20.076000,-16.875000
866645,-18.850000,-10.852000,13.351000,-0.480000,-0.240000,1.090000,101.800,10.710000,19.340000,-12.870000
866655,-16.006000,-9.853000,11.486000,-0.390000,-0.540000,0.450000,101.800,9.799000,16.465000,-10.806000
866666,-12.700000,-9.108000,11.494000,-0.090000,-0.950000,0.010000,101.800,9.090000,13.208000,-10.853000
866676,-9.949000,-8.089000,11.201000,-0.100000,-1.420000,-0.260000,101.800,8.139000,10.409000,-10.566000
866686,-7.629000,-6.730000,10.161000,-0.130000,-1.890000,-0.430000,101.800,6.882000,7.992000,-9.678000
866696,-4.996000,-5.113000,8.357000,0.000000,-2.240000,-0.470000,101.800,5.357000,5.377000,-8.154000
866706,-2.240000,-3.607000,6.272000,0.120000,-2.160000,-0.330000,101.800,3.840000,2.727000,-6.451000
866716,-0.314000,-2.851000,5.066000,0.050000,-1.590000,-0.050000,101.800,2.941000,0.622000,-5.110000
866726,0.076000,-2.802000,4.917000,0.000000,-0.940000,0.300000,101.800,2.750000,-0.004000,-4.870000
866736,-0.375000,-3.436000,5.448000,-0.050000,-0.500000,0.590000,101.800,3.232000,0.191000,-5.073000
866746,-0.764000,-3.946000,6.071000,0.040000,-0.390000,0.780000,101.800,3.661000,0.566000,-5.455000
866756,-1.512000,-4.275000,6.648000,0.270000,-0.580000,0.930000,101.800,3.985000,1.142000,-6.041000
866767,-2.679000,-5.162000,7.227000,0.350000,-0.840000,1.010000,101.800,4.835000,2.323000,-6.767000
866777,-3.746000,-6.115000,7.609000,0.270000,-1.150000,0.930000,101.800,5.683000,3.553000,-7.272000
866787,-4.552000,-6.677000,7.404000,0.170000,-1.500000,0.590000,101.800,6.284000,4.549000,-7.002000
866797,-4.285000,-9.088000,5.842000,0.450000,-1.840000,0.010000,101.800,8.953000,5.110000,-4.960000
866807,-3.808000,-6.353000,5.090000,1.180000,-1.870000,-0.820000,101.800,6.605000,4.414000,-4.919000
866817,-2.873000,-3.013000,5.315000,1.240000,-1.670000,-1.280000,101.800,4.066000,3.382000,-5.242000
866827,-1.910000,-1.167000,5.546000,0.800000,-1.130000,-1.240000,101.800,1.769000,2.208000,-5.625000
866837,1.179000,-3.845000,5.961000,0.430000,-0.420000,-0.790000,101.800,2.818000,-0.473000,-5.433000
866847,-1.878000,-3.144000,6.486000,0.870000,0.590000,-0.300000,101.800,3.247000,1.205000,-5.938000
866857,-4.628000,-2.141000,7.917000,0.490000,0.770000,-0.300000,101.800,2.274000,3.789000,-7.816000
866868,-5.217000,-4.327000,9.374000,-0.240000,0.610000,-0.450000,101.800,3.588000,4.759000,-8.524000
866878,-6.777000,-5.157000,10.318000,-0.080000,0.630000,-0.540000,101.800,4.622000,6.223000,-9.120000
866888,-7.765000,-4.562000,10.995000,0.260000,0.390000,-0.620000,101.800,4.691000,7.340000,-10.078000
866898,-7.231000,-2.503000,10.795000,0.350000,-0.090000,-0.620000,101.800,2.867000,7.066000,-10.210000
866908,-6.128000,-2.444000,10.263000,0.300000,-0.590000,-0.540000,101.800,2.595000,6.399000,-9.943000
866918,-5.558000,-1.857000,8.738000,0.730000,-1.010000,-0.410000,101.800,1.250000,5.284000,-7.718000
866928,-5.773000,-1.820000,8.289000,1.650000,-1.470000,-0.160000,101.800,1.526000,5.622000,-7.318000
866938,-4.373000,-2.636000,9.545000,2.180000,-2.050000,-0.010000,101.800,2.387000,4.286000,-8.882000
866948,-3.817000,-1.824000,9.536000,2.220000,-2.240000,0.080000,101.800,2.066000,4.399000,-9.095000
866958,-1.722000,-1.037000,10.097000,1.470000,-2.050000,0.110000,101.800,1.595000,2.139000,-11.095000
866970,-2.704000,-2.056000,10.087000,0.170000,-1.360000,0.120000,101.800,1.681000,2.750000,-10.093000
866980,-3.402000,-2.554000,11.620000,-0.300000,-1.300000,-0.140000,101.800,2.610000,3.063000,-10.419000
866990,-3.479000,-5.827000,9.072000,-0.850000,-1.440000,-0.490000,101.800,2.330000,3.669000,-12.063000
867000,-3.287000,-5.141000,7.247000,-1.400000,-1.100000,-0.540000,101.800,5.892000,3.899000,-6.178000
867010,-3.365000,-1.427000,9.021000,-0.520000,-0.170000,-0.400000,101.800,2.772000,3.078000,-7.808000
867020,-4.353000,-0.073000,9.331000,0.040000,0.150000,-0.360000,101.800,0.651000,4.161000,-8.299000
867030,-2.517000,-0.675000,9.311000,0.240000,0.020000,-0.030000,101.800,0.223000,3.009000,-8.862000
867040,-2.111000,-1.965000,9.241000,0.220000,0.190000,0.200000,101.800,1.149000,2.330000,-8.732000
867050,-2.317000,-2.231000,9.402000,0.490000,0.220000,0.260000,101.800,1.970000,2.264000,-8.458000
867060,-3.138000,-1.910000,9.443000,0.920000,-0.020000,0.200000,101.800,1.725000,2.649000,-8.632000
867071,-3.265000,-2.938000,8.946000,1.450000,-0.340000,0.330000,101.800,1.924000,3.051000,-8.284000
867081,-1.821000,-5.337000,8.646000,2.080000,-0.370000,0.920000,101.800,3.921000,1.848000,-7.818000
867091,-0.922000,-6.280000,9.013000,2.650000,0.070000,1.740000,101.800,5.144000,1.389000,-8.078000
867101,-1.049000,-5.377000,7.168000,2.860000,-0.350000,1.770000,101.800,5.943000,1.063000,-7.720000
867111,1.018000,-5.560000,6.507000,2.140000,-1.190000,1.660000,101.800,5.357000,-0.779000,-7.659000
867121,-0.748000,-5.415000,6.696000,0.980000,-1.640000,1.410000,101.800,5.676000,0.492000,-7.071000
867131,-0.506000,-5.261000,7.422000,0.050000,-1.280000,1.060000,101.800,5.397000,1.171000,-7.453000
867151,0.460000,-4.544000,7.596000,-0.240000,-0.880000,1.650000,101.800,4.821000,-1.058000,-7.169000
867161,-0.251000,-3.750000,7.797000,-0.160000,-1.380000,1.930000,101.800,4.022000,-0.247000,-7.338000
867172,-0.529000,-3.101000,8.396000,-0.160000,-1.620000,1.990000,101.800,3.556000,0.333000,-7.644000
867182,-0.480000,-1.822000,8.679000,0.120000,-1.430000,2.370000,101.800,2.419000,0.164000,-7.867000
867192,-0.963000,-0.731000,8.863000,0.550000,-0.930000,2.770000,101.800,1.242000,0.607000,-8.022000
867202,-1.594000,0.022000,9.343000,0.900000,-0.550000,2.940000,101.800,0.269000,1.196000,-8.411000
867212,-1.968000,0.762000,9.099000,1.190000,-0.540000,2.940000,101.800,-0.463000,1.884000,-8.718000
867222,-1.392000,1.477000,8.008000,1.320000,-0.830000,2.710000,101.800,-1.149000,1.965000,-8.218000
867232,-1.461000,2.130000,7.610000,1.240000,-1.090000,2.380000,101.800,-1.799000,1.531000,-7.571000
867242,-2.539000,2.808000,8.463000,1.010000,-1.290000,2.110000,101.800,-2.394000,2.088000,-7.801000
867252,-2.859000,2.992000,10.081000,0.690000,-1.500000,1.800000,101.800,-2.977000,2.948000,-8.845000
867262,-2.761000,2.787000,11.719000,0.500000,-1.610000,1.510000,101.800,-2.943000,2.980000,-10.313000
867281,-2.704000,2.750000,12.392000,0.570000,-1.600000,1.500000,101.800,-2.872000,2.737000,-11.580000
867291,-3.058000,2.724000,11.909000,0.770000,-1.430000,1.670000,101.800,-2.884000,3.379000,-10.902000
867301,-3.553000,2.858000,10.737000,0.960000,-1.120000,1.730000,101.800,-3.014000,3.669000,-9.943000
867311,-3.114000,2.917000,9.700000,1.020000,-0.870000,1.640000,101.800,-2.963000,3.019000,-9.235000
867321,-2.478000,2.820000,9.351000,0.960000,-0.800000,1.480000,101.800,-2.870000,2.664000,-9.098000
867331,-2.531000,2.753000,9.414000,0.840000,-0.960000,1.290000,101.800,-2.791000,2.865000,-9.299000
867341,-2.712000,2.973000,9.689000,0.600000,-1.210000,1.010000,101.800,-3.107000,3.100000,-9.754000
867351,-2.730000,3.276000,10.278000,0.240000,-1.370000,0.610000,101.800,-3.272000,3.063000,-10.228000
867361,-2.469000,3.206000,10.597000,-0.100000,-1.350000,0.210000,101.800,-3.230000,2.600000,-10.289000
