timestamp_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_kpa,accel_lp_x_g,accel_lp_y_g,accel_lp_z_g
56593,0.049,-0.048,9.848,0.00,0.00,0.00,100.21,0.022,0.105,-9.465
56603,0.052,-0.044,9.854,0.00,0.00,0.00,100.21,-0.031,0.112,-9.458
56613,0.062,-0.037,9.837,0.00,0.00,0.00,100.21,-0.034,0.093,-9.446
56623,0.052,-0.039,9.838,0.00,0.00,0.00,100.21,-0.058,0.117,-9.443
56633,0.044,-0.046,9.831,0.00,0.00,0.00,100.21,-0.022,0.071,-9.453
56643,0.044,-0.049,9.851,0.00,0.00,0.00,100.21,-0.031,0.075,-9.411
56654,0.047,-0.042,9.864,0.00,0.00,0.00,100.21,0.039,0.068,-9.443
56664,0.034,-0.041,9.868,0.00,0.00,0.00,100.21,-0.002,0.075,-9.428
56674,0.053,-0.036,9.857,0.00,0.00,0.00,100.21,-0.039,0.073,-9.441
56684,0.050,-0.051,9.829,0.00,0.00,0.00,100.21,-0.017,0.039,-9.419
56694,0.045,-0.046,9.835,0.00,0.00,0.00,100.21,-0.019,0.058,-9.416
56704,0.034,-0.043,9.844,0.00,0.00,0.00,100.21,-0.044,0.083,-9.448
56714,0.050,-0.035,9.845,0.00,0.00,0.00,100.21,-0.014,0.088,-9.409
56734,0.053,-0.038,9.844,0.00,0.00,0.00,100.21,0.012,0.068,-9.411
56744,0.037,-0.039,9.834,0.00,0.00,0.00,100.21,0.000,0.075,-9.414
56755,0.055,-0.038,9.841,0.00,0.00,0.00,100.21,0.009,0.073,-9.436
56765,0.049,-0.043,9.851,0.00,0.00,0.00,100.21,-0.014,0.063,-9.433
56775,0.058,-0.043,9.841,0.00,0.00,0.00,100.21,-0.088,0.088,-9.414
56785,0.049,-0.043,9.830,0.00,0.00,0.00,100.21,0.000,0.090,-9.416
56795,0.049,-0.036,9.864,0.00,0.00,0.00,100.21,-0.046,0.100,-9.441
56805,0.053,-0.034,9.849,0.00,0.00,0.00,100.21,-0.002,0.100,-9.397
56815,0.038,-0.034,9.845,0.00,0.00,0.00,100.21,0.026,0.093,-9.441
56825,0.046,-0.034,9.845,0.00,0.00,0.00,100.21,-0.039,0.098,-9.424
56835,0.049,-0.046,9.836,0.00,0.00,0.00,100.21,-0.031,0.078,-9.389
56845,0.044,-0.035,9.839,0.00,0.00,0.00,100.21,-0.004,0.110,-9.414
56856,0.046,-0.035,9.854,0.00,0.00,0.00,100.21,-0.012,0.083,-9.458
56866,0.049,-0.037,9.839,0.00,0.00,0.00,100.21,-0.058,0.083,-9.438
56876,0.047,-0.033,9.847,0.00,0.00,0.00,100.21,-0.041,0.090,-9.446
56886,0.037,-0.049,9.836,0.00,0.00,0.00,100.21,-0.034,0.093,-9.409
56896,0.034,-0.052,9.836,0.00,0.00,0.00,100.21,-0.036,0.002,-9.394
56906,0.041,-0.029,9.853,0.00,0.00,0.00,100.21,0.002,0.090,-9.431
56916,0.047,-0.032,9.853,0.00,0.00,0.00,100.21,-0.017,0.066,-9.375
56926,0.056,-0.033,9.841,0.00,0.00,0.00,100.21,-0.017,0.112,-9.458
56946,0.048,-0.046,9.836,0.00,0.00,0.00,100.21,-0.014,0.078,-9.443
56958,0.049,-0.046,9.851,0.00,0.00,0.00,100.21,-0.029,0.049,-9.397
56968,0.044,-0.037,9.862,0.00,0.00,0.00,100.21,0.002,0.068,-9.448
56978,0.056,-0.038,9.854,0.00,0.00,0.00,100.21,-0.024,0.078,-9.451
56988,0.042,-0.038,9.838,0.00,0.00,0.00,100.21,-0.075,0.061,-9.419
56998,0.042,-0.041,9.828,0.00,0.00,0.00,100.21,0.000,0.125,-9.428
57008,0.043,-0.053,9.844,0.00,0.00,0.00,100.21,-0.044,0.117,-9.428
57018,0.036,-0.041,9.848,0.00,0.00,0.00,100.21,0.034,0.039,-9.431
57028,0.034,-0.039,9.831,0.00,0.00,0.00,100.21,-0.063,0.066,-9.424
57038,0.052,-0.043,9.836,0.00,0.00,0.00,100.21,-0.031,0.073,-9.402
57048,0.037,-0.045,9.851,0.00,0.00,0.00,100.21,0.009,0.053,-9.455
57059,0.041,-0.038,9.844,0.00,0.00,0.00,100.21,-0.034,0.041,-9.465
57069,0.042,-0.025,9.855,0.00,0.00,0.00,100.21,-0.041,0.053,-9.468
57079,0.040,-0.044,9.846,0.00,0.00,0.00,100.21,-0.007,0.051,-9.421
57089,0.022,-0.042,9.838,0.00,0.00,0.00,100.21,-0.026,0.110,-9.421
57099,0.046,-0.042,9.851,0.00,0.00,0.00,100.21,-0.041,0.088,-9.411
57109,0.052,-0.049,9.858,0.00,0.00,0.00,100.21,-0.041,0.095,-9.463
57119,0.053,-0.046,9.851,0.00,0.00,0.00,100.21,-0.012,0.085,-9.433
57129,0.043,-0.043,9.831,0.00,0.00,0.00,100.21,-0.031,0.105,-9.446
57149,0.052,-0.041,9.851,0.00,0.00,0.00,100.21,-0.004,0.073,-9.448
57161,0.045,-0.041,9.841,0.00,0.00,0.00,100.21,-0.088,0.071,-9.431
57171,0.055,-0.056,9.841,0.00,0.00,0.00,100.21,0.009,0.068,-9.475
57181,0.070,-0.037,9.828,0.00,0.00,0.00,100.21,-0.051,0.107,-9.446
57191,0.044,-0.039,9.844,0.00,0.00,0.00,100.21,-0.044,0.083,-9.438
57201,0.057,-0.053,9.853,0.00,0.00,0.00,100.21,-0.041,0.102,-9.473
57211,0.044,-0.047,9.841,0.00,0.00,0.00,100.21,-0.017,0.049,-9.424
57221,0.047,-0.057,9.843,0.00,0.00,0.00,100.21,-0.051,0.075,-9.453
57231,0.064,-0.044,9.848,0.00,0.00,0.00,100.21,-0.007,0.083,-9.446
57241,0.041,-0.044,9.848,0.00,0.00,0.00,100.21,-0.004,0.080,-9.426
57251,0.049,-0.046,9.847,0.00,0.00,0.00,100.21,-0.019,0.068,-9.424
57262,0.055,-0.053,9.845,0.00,0.00,0.00,100.21,-0.049,0.066,-9.448
57272,0.053,-0.042,9.857,0.00,0.00,0.00,100.21,-0.012,0.100,-9.438
57282,0.056,-0.031,9.845,0.00,0.00,0.00,100.21,-0.036,0.088,-9.431
57292,0.062,-0.043,9.846,0.00,0.00,0.00,100.21,0.024,0.129,-9.470
57302,0.044,-0.040,9.852,0.00,0.00,0.00,100.21,-0.002,0.066,-9.443
57312,0.044,-0.041,9.846,0.00,0.00,0.00,100.21,-0.039,0.088,-9.409
57322,0.043,-0.048,9.857,0.00,0.00,0.00,100.21,-0.058,0.125,-9.431
57332,0.055,-0.044,9.848,0.00,0.00,0.00,100.21,0.000,0.078,-9.455
57342,0.038,-0.036,9.845,0.00,0.00,0.00,100.21,0.000,0.080,-9.426
57363,0.043,-0.031,9.850,0.00,0.00,0.00,100.21,-0.034,0.049,-9.392
57373,0.046,-0.043,9.860,0.00,0.00,0.00,100.21,-0.034,0.102,-9.448
57383,0.055,-0.050,9.849,0.00,0.00,0.00,100.21,-0.036,0.105,-9.419
57393,0.032,-0.043,9.846,0.00,0.00,0.00,100.21,-0.034,0.078,-9.431
57403,0.046,-0.037,9.844,0.00,0.00,0.00,100.21,-0.004,0.110,-9.448
57413,0.049,-0.043,9.829,0.00,0.00,0.00,100.21,-0.019,0.066,-9.465
57423,0.045,-0.043,9.854,0.00,0.00,0.00,100.21,-0.007,0.073,-9.509
57433,0.051,-0.029,9.854,0.00,0.00,0.00,100.21,-0.022,0.088,-9.468
57443,0.043,-0.042,9.854,0.00,0.00,0.00,100.21,-0.017,0.063,-9.426
57453,0.038,-0.037,9.845,0.00,0.00,0.00,100.21,0.009,0.088,-9.421
57464,0.038,-0.043,9.838,0.00,0.00,0.00,100.21,-0.019,0.066,-9.421
57474,0.042,-0.040,9.839,0.00,0.00,0.00,100.21,-0.053,0.071,-9.419
57484,0.058,-0.050,9.842,0.00,0.00,0.00,100.21,-0.026,0.110,-9.416
57494,0.045,-0.041,9.852,0.00,0.00,0.00,100.21,-0.073,0.095,-9.409
57504,0.048,-0.031,9.846,0.00,0.00,0.00,100.21,-0.024,0.075,-9.392
57514,0.056,-0.048,9.844,0.00,0.00,0.00,100.21,-0.071,0.068,-9.455
57524,0.044,-0.052,9.833,0.00,0.00,0.00,100.21,0.009,0.046,-9.463
57534,0.047,-0.032,9.839,0.00,0.00,0.00,100.21,-0.031,0.066,-9.431
57544,0.041,-0.043,9.851,0.00,0.00,0.00,100.21,-0.046,0.083,-9.453
57565,0.049,-0.044,9.833,0.00,0.00,0.00,100.21,-0.009,0.080,-9.433
57575,0.059,-0.038,9.849,0.00,0.00,0.00,100.21,-0.024,0.056,-9.451
57585,0.046,-0.046,9.845,0.00,0.00,0.00,100.21,-0.014,0.051,-9.460
57595,0.055,-0.040,9.859,0.00,0.00,0.00,100.21,-0.029,0.044,-9.458
57605,0.041,-0.045,9.836,0.00,0.00,0.00,100.21,-0.053,0.061,-9.414
57615,0.055,-0.040,9.850,0.00,0.00,0.00,100.21,-0.014,0.078,-9.414
57625,0.032,-0.040,9.850,0.00,0.00,0.00,100.21,-0.017,0.056,-9.426
57635,0.046,-0.048,9.848,0.00,0.00,0.00,100.21,-0.051,0.075,-9.394
57645,0.051,-0.050,9.840,0.00,0.00,0.00,100.21,-0.024,0.066,-9.443
57655,0.041,-0.049,9.842,0.00,0.00,0.00,100.21,-0.024,0.083,-9.433
57667,0.043,-0.043,9.837,0.00,0.00,0.00,100.21,-0.036,0.046,-9.406
57677,0.056,-0.040,9.841,0.00,0.00,0.00,100.21,0.000,0.058,-9.433
57687,0.050,-0.036,9.856,0.00,0.00,0.00,100.21,-0.009,0.083,-9.448
57697,0.046,-0.039,9.844,0.00,0.00,0.00,100.21,-0.022,0.122,-9.451
57707,0.031,-0.045,9.842,0.00,0.00,0.00,100.21,-0.034,0.105,-9.426
57717,0.036,-0.055,9.842,0.00,0.00,0.00,100.21,-0.014,0.044,-9.419
57727,0.036,-0.041,9.857,0.00,0.00,0.00,100.21,-0.017,0.078,-9.424
57737,0.053,-0.052,9.851,0.00,0.00,0.00,100.21,0.012,0.098,-9.419
57747,0.053,-0.037,9.848,0.00,0.00,0.00,100.21,-0.078,0.083,-9.428
57757,0.047,-0.039,9.835,0.00,0.00,0.00,100.21,-0.051,0.046,-9.416
57778,0.020,-0.051,9.839,0.00,0.00,0.00,100.21,-0.041,0.093,-9.448
57788,0.036,-0.047,9.856,0.00,0.00,0.00,100.21,-0.029,0.051,-9.448
57798,0.052,-0.041,9.852,0.00,0.00,0.00,100.21,-0.029,0.066,-9.384
57808,0.040,-0.029,9.846,0.00,0.00,0.00,100.21,-0.031,0.049,-9.433
57818,0.035,-0.045,9.847,0.00,0.00,0.00,100.21,-0.049,0.044,-9.414
57828,0.047,-0.046,9.844,0.00,0.00,0.00,100.21,0.000,0.098,-9.387
57838,0.043,-0.049,9.843,0.00,0.00,0.00,100.21,-0.009,0.095,-9.438
57848,0.037,-0.045,9.850,0.00,0.00,0.00,100.21,-0.063,0.051,-9.436
57858,0.052,-0.044,9.826,0.00,0.00,0.00,100.21,-0.014,0.071,-9.431
57869,0.049,-0.043,9.845,0.00,0.00,0.00,100.21,-0.026,0.100,-9.448
57879,0.041,-0.036,9.848,0.00,0.00,0.00,100.21,-0.039,0.049,-9.409
57889,0.038,-0.046,9.847,0.00,0.00,0.00,100.21,-0.031,0.053,-9.421
57899,0.049,-0.047,9.857,0.00,0.00,0.00,100.21,-0.029,0.090,-9.460
57909,0.047,-0.041,9.841,0.00,0.00,0.00,100.21,-0.056,0.056,-9.438
57919,0.067,-0.037,9.843,0.00,0.00,0.00,100.21,-0.002,0.080,-9.424
57929,0.046,-0.038,9.844,0.00,0.00,0.00,100.21,-0.039,0.053,-9.431
57939,0.041,-0.039,9.858,0.00,0.00,0.00,100.21,0.007,0.049,-9.428
57949,0.047,-0.042,9.846,0.00,0.00,0.00,100.21,-0.007,0.080,-9.411
57959,0.050,-0.049,9.841,0.00,0.00,0.00,100.21,0.014,0.051,-9.389
57971,0.048,-0.044,9.845,0.00,0.00,0.00,100.21,0.002,0.083,-9.441
57991,0.044,-0.049,9.841,0.00,0.00,0.00,100.21,-0.046,0.058,-9.416
58001,0.035,-0.046,9.836,0.00,0.00,0.00,100.21,-0.080,0.046,-9.414
58011,0.055,-0.047,9.841,0.00,0.00,0.00,100.21,0.004,0.078,-9.428
58021,0.037,-0.046,9.851,0.00,0.00,0.00,100.21,0.004,0.090,-9.436
58031,0.044,-0.035,9.836,0.00,0.00,0.00,100.21,-0.012,0.071,-9.411
58041,0.047,-0.036,9.835,0.00,0.00,0.00,100.21,-0.044,0.083,-9.426
58051,0.045,-0.043,9.846,0.00,0.00,0.00,100.21,-0.036,0.085,-9.387
58061,0.045,-0.036,9.840,0.00,0.00,0.00,100.21,0.007,0.053,-9.460
58072,0.056,-0.024,9.844,0.00,0.00,0.00,100.21,-0.004,0.063,-9.414
58082,0.039,-0.036,9.851,0.00,0.00,0.00,100.21,-0.004,0.085,-9.448
58092,0.034,-0.041,9.847,0.00,0.00,0.00,100.21,-0.014,0.063,-9.448
58102,0.043,-0.036,9.848,0.00,0.00,0.00,100.21,-0.004,0.073,-9.392
58112,0.043,-0.044,9.856,0.00,0.00,0.00,100.21,-0.026,0.053,-9.419
58122,0.031,-0.031,9.838,0.00,0.00,0.00,100.21,-0.031,0.115,-9.441
58132,0.043,-0.032,9.832,0.00,0.00,0.00,100.21,-0.022,0.083,-9.478
58142,0.041,-0.053,9.857,0.00,0.00,0.00,100.21,0.022,0.066,-9.436
58152,0.033,-0.043,9.827,0.00,0.00,0.00,100.21,0.002,0.083,-9.365
58162,0.046,-0.019,9.851,0.00,0.00,0.00,100.21,-0.044,0.083,-9.460
58173,0.044,-0.032,9.844,0.00,0.00,0.00,100.21,-0.026,0.085,-9.438
58183,0.056,-0.046,9.839,0.00,0.00,0.00,100.21,0.012,0.112,-9.448
58203,0.041,-0.028,9.840,0.00,0.00,0.00,100.21,-0.036,0.063,-9.428
58213,0.031,-0.049,9.856,0.00,0.00,0.00,100.21,-0.002,0.090,-9.419
58223,0.039,-0.052,9.860,0.00,0.00,0.00,100.21,-0.007,0.049,-9.431
58233,0.044,-0.046,9.846,0.00,0.00,0.00,100.21,-0.026,0.142,-9.436
58243,0.039,-0.035,9.835,0.00,0.00,0.00,100.21,-0.044,0.056,-9.389
58253,0.044,-0.036,9.841,0.00,0.00,0.00,100.21,0.036,0.056,-9.441
58263,0.034,-0.053,9.845,0.00,0.00,0.00,100.21,-0.039,0.115,-9.468
58275,0.042,-0.035,9.836,0.00,0.00,0.00,100.21,-0.007,0.053,-9.451
58285,0.054,-0.032,9.850,0.00,0.00,0.00,100.21,-0.031,0.061,-9.402
58295,0.046,-0.040,9.846,0.00,0.00,0.00,100.21,-0.046,0.085,-9.431
58305,0.044,-0.043,9.842,0.00,0.00,0.00,100.21,-0.044,0.115,-9.436
58315,0.035,-0.033,9.842,0.00,0.00,0.00,100.21,-0.051,0.083,-9.409
58325,0.047,-0.037,9.838,0.00,0.00,0.00,100.21,0.014,0.041,-9.426
58335,0.064,-0.039,9.841,0.00,0.00,0.00,100.21,-0.034,0.088,-9.433
58345,0.050,-0.044,9.846,0.00,0.00,0.00,100.21,-0.002,0.093,-9.458
58355,0.049,-0.025,9.838,0.00,0.00,0.00,100.21,-0.049,0.085,-9.414
58365,0.051,-0.026,9.844,0.00,0.00,0.00,100.21,-0.024,0.115,-9.438
58377,0.044,-0.043,9.834,0.00,0.00,0.00,100.21,0.000,0.071,-9.497
58387,0.041,-0.043,9.839,0.00,0.00,0.00,100.21,0.019,0.061,-9.370
58397,0.050,-0.060,9.845,0.00,0.00,0.00,100.21,-0.061,0.073,-9.424
58407,0.058,-0.049,9.856,0.00,0.00,0.00,100.21,-0.036,0.085,-9.419
58427,0.045,-0.050,9.836,0.00,0.00,0.00,100.21,-0.017,0.075,-9.406
58437,0.048,-0.038,9.831,0.00,0.00,0.00,100.21,-0.022,0.071,-9.416
58447,0.049,-0.032,9.845,0.00,0.00,0.00,100.21,0.009,0.017,-9.475
58457,0.045,-0.035,9.849,0.00,0.00,0.00,100.21,-0.014,0.080,-9.448
58467,0.039,-0.030,9.841,0.00,0.00,0.00,100.21,-0.034,0.102,-9.451
58477,0.040,-0.037,9.839,0.00,0.00,0.00,100.21,-0.061,0.066,-9.409
58487,0.035,-0.041,9.848,0.00,0.00,0.00,100.21,-0.002,0.063,-9.443
58497,0.053,-0.043,9.842,0.00,0.00,0.00,100.21,-0.075,0.093,-9.443
58507,0.055,-0.052,9.845,0.00,0.00,0.00,100.21,-0.031,0.046,-9.443
58517,0.041,-0.055,9.842,0.00,0.00,0.00,100.21,0.000,0.031,-9.406
58527,0.051,-0.046,9.851,0.00,0.00,0.00,100.21,-0.004,0.024,-9.446
58537,0.050,-0.040,9.849,0.00,0.00,0.00,100.21,-0.051,0.029,-9.436
58547,0.050,-0.042,9.840,0.00,0.00,0.00,100.21,-0.017,0.085,-9.458
58557,0.049,-0.042,9.857,0.00,0.00,0.00,100.21,-0.026,0.056,-9.424
58567,0.053,-0.040,9.836,0.00,0.00,0.00,100.21,-0.063,0.132,-9.406
58579,0.042,-0.035,9.845,0.00,0.00,0.00,100.21,-0.029,0.085,-9.409
58589,0.047,-0.055,9.856,0.00,0.00,0.00,100.21,-0.017,0.053,-9.441
58599,0.035,-0.056,9.864,0.00,0.00,0.00,100.21,-0.026,0.046,-9.451
58609,0.040,-0.041,9.850,0.00,0.00,0.00,100.21,0.009,0.009,-9.416
58619,0.032,-0.043,9.839,0.00,0.00,0.00,100.21,-0.044,0.058,-9.451
58639,0.045,-0.049,9.833,0.00,0.00,0.00,100.21,-0.002,0.085,-9.465
58649,0.049,-0.031,9.856,0.00,0.00,0.00,100.21,-0.073,0.105,-9.475
58659,0.041,-0.043,9.853,0.00,0.00,0.00,100.21,-0.017,0.102,-9.458
58669,0.042,-0.049,9.833,0.00,0.00,0.00,100.21,-0.046,0.083,-9.431
58680,0.045,-0.041,9.835,0.00,0.00,0.00,100.21,-0.049,0.053,-9.436
58690,0.048,-0.038,9.829,0.00,0.00,0.00,100.21,-0.066,0.073,-9.436
58700,0.065,-0.036,9.827,0.00,0.00,0.00,100.21,-0.019,0.034,-9.443
58710,0.056,-0.055,9.842,0.00,0.00,0.00,100.21,-0.029,0.046,-9.433
58720,0.043,-0.041,9.847,0.00,0.00,0.00,100.21,0.002,0.095,-9.424
58730,0.040,-0.047,9.842,0.00,0.00,0.00,100.21,-0.053,0.075,-9.416
58740,0.034,-0.032,9.852,0.00,0.00,0.00,100.21,-0.044,0.098,-9.406
58750,0.043,-0.036,9.860,0.00,0.00,0.00,100.21,-0.034,0.066,-9.392
58760,0.035,-0.042,9.848,0.00,0.00,0.00,100.21,-0.022,0.102,-9.424
58770,0.022,-0.043,9.852,0.00,0.00,0.00,100.21,-0.019,0.095,-9.436
58781,0.052,-0.043,9.852,0.00,0.00,0.00,100.21,-0.036,0.078,-9.411
58791,0.056,-0.041,9.850,0.00,0.00,0.00,100.21,-0.053,0.075,-9.458
58801,0.054,-0.049,9.839,0.00,0.00,0.00,100.21,0.000,0.093,-9.411
58811,0.045,-0.052,9.841,0.00,0.00,0.00,100.21,-0.031,0.080,-9.424
58821,0.055,-0.043,9.831,0.00,0.00,0.00,100.21,-0.058,0.085,-9.409
58831,0.050,-0.041,9.844,0.00,0.00,0.00,100.21,-0.041,0.061,-9.409
58851,0.047,-0.035,9.841,0.00,0.00,0.00,100.21,-0.022,0.071,-9.416
58861,0.050,-0.034,9.848,0.00,0.00,0.00,100.21,-0.073,0.053,-9.431
58871,0.044,-0.043,9.848,0.00,0.00,0.00,100.21,0.009,0.098,-9.441
58883,0.052,-0.042,9.858,0.00,0.00,0.00,100.21,-0.007,0.056,-9.441
58893,0.041,-0.041,9.836,0.00,0.00,0.00,100.21,-0.036,0.102,-9.421
58903,0.051,-0.059,9.856,0.00,0.00,0.00,100.21,0.002,0.075,-9.384
58913,0.055,-0.049,9.857,0.00,0.00,0.00,100.21,-0.058,0.098,-9.379
58923,0.035,-0.046,9.853,0.00,0.00,0.00,100.21,-0.031,0.039,-9.411
58933,0.022,-0.052,9.837,0.00,0.00,0.00,100.21,-0.036,0.073,-9.436
58943,0.053,-0.028,9.842,0.00,0.00,0.00,100.21,-0.061,0.068,-9.438
58953,0.055,-0.044,9.850,0.00,0.00,0.00,100.21,-0.049,0.090,-9.382
58963,0.041,-0.031,9.847,0.00,0.00,0.00,100.21,-0.026,0.053,-9.416
58973,0.041,-0.028,9.848,0.00,0.00,0.00,100.21,0.007,0.083,-9.443
58984,0.045,-0.034,9.856,0.00,0.00,0.00,100.21,0.014,0.051,-9.475
58994,0.046,-0.044,9.839,0.00,0.00,0.00,100.21,-0.068,0.056,-9.436
59004,0.043,-0.050,9.844,0.00,0.00,0.00,100.21,-0.026,0.071,-9.428
59014,0.036,-0.035,9.848,0.00,0.00,0.00,100.21,-0.036,0.046,-9.414
59024,0.044,-0.038,9.853,0.00,0.00,0.00,100.21,-0.012,0.051,-9.426
59034,0.049,-0.043,9.838,0.00,0.00,0.00,100.21,-0.017,0.046,-9.414
59044,0.052,-0.045,9.833,0.00,0.00,0.00,100.21,0.024,0.056,-9.433
59064,0.050,-0.029,9.858,0.00,0.00,0.00,100.21,-0.012,0.039,-9.441
59074,0.033,-0.022,9.841,0.00,0.00,0.00,100.21,-0.046,0.073,-9.480
59085,0.049,-0.050,9.841,0.00,0.00,0.00,100.21,-0.017,0.107,-9.394
59095,0.043,-0.043,9.842,0.00,0.00,0.00,100.21,-0.012,0.009,-9.441
59105,0.034,-0.047,9.842,0.00,0.00,0.00,100.21,-0.051,0.071,-9.402
59115,0.044,-0.059,9.849,0.00,0.00,0.00,100.21,-0.039,0.049,-9.411
59125,0.046,-0.052,9.841,0.00,0.00,0.00,100.21,-0.041,0.075,-9.416
59135,0.051,-0.040,9.842,0.00,0.00,0.00,100.21,-0.044,0.090,-9.421
59145,0.036,-0.040,9.857,0.00,0.00,0.00,100.21,-0.034,0.051,-9.394
59155,0.034,-0.037,9.850,0.00,0.00,0.00,100.21,-0.017,0.100,-9.416
59165,0.063,-0.041,9.841,0.00,0.00,0.00,100.21,-0.031,0.073,-9.468
59175,0.046,-0.049,9.839,0.00,0.00,0.00,100.21,-0.039,0.063,-9.431
59186,0.036,-0.035,9.853,0.00,0.00,0.00,100.21,0.009,0.098,-9.453
59196,0.036,-0.024,9.856,0.00,0.00,0.00,100.21,0.017,0.080,-9.473
59206,0.055,-0.035,9.854,0.00,0.00,0.00,100.21,-0.002,0.080,-9.480
59216,0.051,-0.042,9.856,0.00,0.00,0.00,100.21,0.019,0.088,-9.404
59226,0.051,-0.028,9.854,0.00,0.00,0.00,100.21,-0.041,0.115,-9.419
59236,0.047,-0.043,9.845,0.00,0.00,0.00,100.21,-0.029,0.078,-9.392
59246,0.045,-0.032,9.825,0.00,0.00,0.00,100.21,-0.031,0.073,-9.433
59256,0.041,-0.032,9.844,0.00,0.00,0.00,100.21,-0.029,0.073,-9.451
59266,0.044,-0.038,9.850,0.00,0.00,0.00,100.21,-0.058,0.088,-9.370
59287,0.049,-0.037,9.844,0.00,0.00,0.00,100.21,-0.031,0.073,-9.421
59297,0.039,-0.022,9.851,0.00,0.00,0.00,100.21,0.007,0.063,-9.387
59307,0.047,-0.034,9.836,0.00,0.00,0.00,100.21,-0.024,0.068,-9.411
59317,0.054,-0.053,9.850,0.00,0.00,0.00,100.21,-0.039,0.058,-9.424
59327,0.039,-0.051,9.844,0.00,0.00,0.00,100.21,-0.014,0.068,-9.448
59337,0.040,-0.029,9.864,0.00,0.00,0.00,100.21,-0.024,0.085,-9.470
59347,0.055,-0.040,9.856,0.00,0.00,0.00,100.21,-0.007,0.066,-9.441
59357,0.053,-0.044,9.851,0.00,0.00,0.00,100.21,-0.075,0.100,-9.421
59367,0.038,-0.043,9.865,0.00,0.00,0.00,100.21,-0.036,0.088,-9.480
59377,0.040,-0.037,9.847,0.00,0.00,0.00,100.21,-0.039,0.044,-9.419
59390,0.053,-0.042,9.851,0.00,0.00,0.00,100.21,0.007,0.044,-9.482
59400,0.028,-0.040,9.852,0.00,0.00,0.00,100.21,-0.034,0.075,-9.389
59410,0.034,-0.032,9.847,0.00,0.00,0.00,100.21,0.002,0.044,-9.453
59420,0.031,-0.034,9.850,0.00,0.00,0.00,100.21,-0.049,0.127,-9.399
59430,0.048,-0.030,9.846,0.00,0.00,0.00,100.21,-0.041,0.085,-9.411
59440,0.047,-0.029,9.851,0.00,0.00,0.00,100.21,-0.014,0.078,-9.399
59450,0.028,-0.041,9.860,0.00,0.00,0.00,100.21,-0.046,0.051,-9.424
59460,0.040,-0.050,9.850,0.00,0.00,0.00,100.21,-0.036,0.031,-9.451
59470,0.057,-0.048,9.846,0.00,0.00,0.00,100.21,-0.002,0.100,-9.424
59480,0.056,-0.053,9.845,0.00,0.00,0.00,100.21,-0.007,0.093,-9.428
59500,0.042,-0.038,9.844,0.00,0.00,0.00,100.21,-0.009,0.039,-9.458
59510,0.043,-0.036,9.844,0.00,0.00,0.00,100.21,-0.019,0.068,-9.441
59520,0.052,-0.041,9.841,0.00,0.00,0.00,100.21,-0.041,0.034,-9.438
59530,0.054,-0.037,9.853,0.00,0.00,0.00,100.21,-0.009,0.049,-9.470
59540,0.041,-0.046,9.859,0.00,0.00,0.00,100.21,-0.041,0.115,-9.438
59550,0.044,-0.045,9.844,0.00,0.00,0.00,100.21,-0.024,0.080,-9.399
59560,0.052,-0.041,9.845,0.00,0.00,0.00,100.21,0.029,0.088,-9.458
59570,0.044,-0.040,9.830,0.00,0.00,0.00,100.21,-0.019,0.098,-9.426
59580,0.046,-0.039,9.841,0.00,0.00,0.00,100.21,-0.029,0.080,-9.404
59591,0.039,-0.042,9.848,0.00,0.00,0.00,100.21,-0.022,0.132,-9.406
59601,0.055,-0.053,9.857,0.00,0.00,0.00,100.21,-0.029,0.093,-9.441
59611,0.049,-0.047,9.845,0.00,0.00,0.00,100.21,-0.029,0.075,-9.426
59621,0.048,-0.022,9.838,0.00,0.00,0.00,100.21,-0.012,0.004,-9.438
59631,0.055,-0.038,9.832,0.00,0.00,0.00,100.21,0.002,0.083,-9.431
59641,0.059,-0.040,9.856,0.00,0.00,0.00,100.21,-0.012,0.105,-9.451
59651,0.036,-0.039,9.844,0.00,0.00,0.00,100.21,0.002,0.041,-9.431
59661,0.044,-0.038,9.847,0.00,0.00,0.00,100.21,0.022,0.078,-9.441
59671,0.046,-0.046,9.854,0.00,0.00,0.00,100.21,-0.017,0.071,-9.414
59681,0.050,-0.040,9.851,0.00,0.00,0.00,100.21,-0.031,0.066,-9.424
59703,0.024,-0.049,9.841,0.00,0.00,0.00,100.21,0.009,0.088,-9.414
59713,0.040,-0.038,9.841,0.00,0.00,0.00,100.21,-0.053,0.127,-9.379
59723,0.047,-0.047,9.850,0.00,0.00,0.00,100.21,-0.019,0.110,-9.500
59733,0.031,-0.052,9.836,0.00,0.00,0.00,100.21,-0.049,0.034,-9.460
59743,0.047,-0.044,9.850,0.00,0.00,0.00,100.21,-0.022,0.073,-9.421
59753,0.049,-0.043,9.836,0.00,0.00,0.00,100.21,-0.004,0.034,-9.414
59763,0.048,-0.043,9.844,0.00,0.00,0.00,100.21,0.012,0.068,-9.424
59773,0.064,-0.048,9.855,0.00,0.00,0.00,100.21,-0.036,0.093,-9.473
59783,0.053,-0.038,9.842,0.00,0.00,0.00,100.21,-0.012,0.061,-9.419
59794,0.056,-0.053,9.829,0.00,0.00,0.00,100.21,0.007,0.078,-9.426
59804,0.055,-0.055,9.842,0.00,0.00,0.00,100.21,-0.009,0.051,-9.436
